Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,CURRENCY,Stock ID,Listed Country,% Ownership,Units Held,Adress,Value (AUD),Weighting (%)
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DSCT,IT,,"5,971",-,65952.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DHER,GR,,"1,449",-,65727.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MTN,US,,216,-,65484.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TEL2B,SS,,"4,074",-,65054.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LUV,US,,"1,198",-,65028.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7550,JP,,691,-,63660.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HOLMB,SS,,"1,054",-,62572.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LOTB,BB,,3,-,62294.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BEIJB,SS,,"2,609",-,62193.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WFG,CN,,439,-,61473.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7186,JP,,"6,841",-,61244.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9501,JP,,"12,508",-,61057.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ASRNL,NA,,795,-,60845.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BIO,US,,114,-,60497.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LATOB,SS,,"1,499",-,60448.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,INDUC,SS,,"1,175",-,59947.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9005,JP,,"3,455",-,59938.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4204,JP,,"2,142",-,59771.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WTRG,US,,"1,017",-,59670.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PUM,GR,,801,-,59420.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,5201,JP,,"1,244",-,59122.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,UU,LN,,"2,747",-,58424.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SIGN,SW,,"1,829",-,58288.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6465,JP,,898,-,57831.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ADEN,SW,,"1,447",-,57664.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AGS,BB,,726,-,56968.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2587,JP,,"1,106",-,56961.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DSG,CN,,310,-,56936.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EFN,CN,,"1,730",-,56470.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SAVOLA,AB,,"3,549",-,55990.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RXL,FP,,"1,348",-,55469.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6823,HK,,"27,641",-,55173.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JMT,PL,,"1,770",-,54630.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,X,CN,,"1,088",-,54122.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TEMN,SW,,468,-,53445.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4091,JP,,"1,175",-,53410.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GIL,CN,,700,-,53182.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BALN,SW,,180,-,52546.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LEG,GR,,382,-,52280.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HELN,SW,,193,-,51335.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3038,JP,,"1,451",-,51303.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8473,JP,,"1,244",-,50902.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NEM,GR,,321,-,50302.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9435,JP,,138,-,48973.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2702,JP,,760,-,48356.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SAP,CN,,"1,706",-,47882.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MZTF,IT,,679,-,47455.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BKW,SW,,177,-,47355.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VER,AV,,400,-,46842.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4183,JP,,"1,313",-,46822.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LKQ,US,,777,-,46144.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HLMA,LN,,832,-,45255.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JDEP,NA,,"1,609",-,44474.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FUTU,US,,342,-,44192.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,12,HK,,"8,983",-,44081.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9143,JP,,"2,833",-,43850.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7752,JP,,"2,350",-,43740.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BTRW,LN,,"4,852",-,43198.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4716,JP,,276,-,43051.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RAA,GR,,31,-,42854.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EDV,LN,,"1,460",-,42088.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TIH,CN,,330,-,42066.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DEMANT,DC,,706,-,41806.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AVG,AU,,"297,114",-,41596.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PSN,LN,,"1,702",-,41245.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4,HK,,"8,983",-,40812.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BALDB,SS,,"3,614",-,40573.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GRASIMPP,IN,,"1,236",-,40563.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FORTUM,FH,,"1,750",-,39565.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ROCKB,DC,,68,-,38760.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8331,JP,,"3,041",-,38200.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SIA,SP,,"4,906",-,37409.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CPR,IM,,"3,676",-,36994.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KBX,GR,,314,-,36994.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,YAR,NO,,842,-,36004.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3626,JP,,898,-,34501.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JD,LN,,"17,650",-,34239.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,5831,JP,,"2,557",-,33752.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,REC,IM,,388,-,32866.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,5332,JP,,829,-,32426.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GENS,SP,,"35,796",-,32420.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4768,JP,,829,-,30756.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2413,JP,,"2,142",-,30755.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1038,HK,,"2,419",-,29041.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7181,JP,,967,-,28903.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,METSO,FH,,"1,907",-,28644.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ONEX,CN,,225,-,28319.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ICL,IT,,"3,450",-,27530.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,STERV,FH,,"1,637",-,26607.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BKG,LN,,308,-,24259.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MEL,NZ,,"4,294",-,22964.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ADP,FP,,122,-,22850.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TIT,IM,,"55,199",-,22765.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NEXI,IM,,"2,517",-,22561.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BCVN,SW,,149,-,22212.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,INW,IM,,"1,288",-,21144.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AMP,IM,,489,-,20305.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CLN,SW,,"1,109",-,19944.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CCLB,CN,,225,-,18709.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SDR,LN,,"2,788",-,18247.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AFX,GR,,210,-,15993.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9021,JP,,553,-,15891.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4523,JP,,346,-,15372.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SALM,NO,,199,-,15297.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SCI,SP,,"2,280",-,14903.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AC,FP,,186,-,14624.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SPSN,SW,,68,-,12046.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MCY,NZ,,"1,424",-,7535.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ELI,BB,,53,-,6535.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EDPR,PL,,351,-,5895.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ELISA,FH,,7,-,483.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AVOL,SW,,3,-,224.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VOLCARB,SS,,38,-,133.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CRH,LN,,1,-,104.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PSNY,US,,6,-,11.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2223637D,US,,330,-,0.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GMKN,RM,,"108,769",-,0.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LKOH,RM,,"18,131",-,0.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NVTK,RU,,"17,479",-,0.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PLZL,RU,,"1,691",-,0.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AFKS,RM,,"864,113",-,0.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,SUB TOTAL,,,,,,,5188362092.0,49.72
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,0,-,-,,,,,-,,
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,0,-,-,,,,,-,,
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,0,SUB TOTAL,,,,,,,6567932.0,0.06
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,279872725.0,2.68
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,59763776.0,0.57
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,59497756.0,0.57
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,56972595.0,0.55
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,52861653.0,0.51
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,37822431.0,0.36
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,35320873.0,0.34
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,32056769.0,0.31
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,31713980.0,0.3
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,25205492.0,0.24
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,24763069.0,0.24
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,23028889.0,0.22
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,17241322.0,0.17
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,13482425.0,0.13
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,12979589.0,0.12
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,9742764.0,0.09
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,5053067.0,0.05
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,1132898.0,0.01
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,832447.0,0.01
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,803640.0,0.01
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,650925.0,0.01
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,488061.0,0.0
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,337337.0,0.0
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,272171.0,0.0
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,30882.0,0.0
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,13424.0,0.0
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,-,-,,,,,-,5007.0,0.0
2024-12-31,NGS,Balanced Growth,UNLISTED EQUITY,1,SUB TOTAL,,,,,,,781945967.0,7.49
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,GMG,AU,,"1,834,511",-,65381952.0,0.63
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,SCG,AU,,"3,848,669",-,13200933.0,0.13
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,VCX,AU,,"5,121,139",-,10754390.0,0.1
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,SGP,AU,,"1,865,669",-,8955212.0,0.09
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,GPT,AU,,"1,650,431",-,7212384.0,0.07
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,CNI,AU,,"3,911,441",-,6942808.0,0.07
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,EQIX,US,,"3,829",-,5830963.0,0.06
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,WELL,US,,"27,639",-,5625942.0,0.05
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,PLD,US,,"30,651",-,5232713.0,0.05
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,SPG,US,,"18,794",-,5227363.0,0.05
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,CHC,AU,,"349,788",-,5019471.0,0.05
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,DLR,US,,"16,490",-,4723011.0,0.05
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,VTR,US,,"49,314",-,4690495.0,0.04
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,DXS,AU,,"661,525",-,4405752.0,0.04
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,CIP,AU,,"1,477,362",-,4166161.0,0.04
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,MGR,AU,,"1,955,073",-,3665764.0,0.04
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,NSR,AU,,"1,560,606",-,3651817.0,0.03
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,HPI,AU,,"928,573",-,3482148.0,0.03
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,EXR,US,,"14,032",-,3390292.0,0.03
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,WPR,AU,,"1,405,696",-,3275272.0,0.03
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,HDN,AU,,"2,734,499",-,3131002.0,0.03
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,RGN,AU,,"1,438,266",-,2977211.0,0.03
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,CLW,AU,,"782,060",-,2924905.0,0.03
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,8801,JP,,"205,396",-,2680741.0,0.03
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,IRM,US,,"15,109",-,2565022.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,AVB,US,,"7,203",-,2559190.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,UDR,US,,"33,243",-,2330747.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,CPT,US,,"10,538",-,1974939.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,ESS,US,,"4,273",-,1969512.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,EPRT,US,,"38,964",-,1968488.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,EQR,US,,"16,393",-,1900013.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,HMC,AU,,"185,141",-,1825494.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,AMT,US,,"6,004",-,1778678.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,ABG,AU,,"1,602,373",-,1762611.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,WPC,US,,"18,719",-,1647095.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,VICI,US,,"34,069",-,1607281.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,ADC,US,,"13,759",-,1565502.0,0.02
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,ASK,AU,,"1,389,000",-,1562625.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,COLD,US,,"41,823",-,1445537.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,CCI,US,,"9,411",-,1379572.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,REG,US,,"10,884",-,1299608.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,VRE,US,,"45,389",-,1219116.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,CSHU,CN,,"71,890",-,1217469.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,AMH,US,,"19,901",-,1202789.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,O,US,,"13,743",-,1185457.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,INVH,US,,"20,092",-,1037424.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,STAG,US,,"18,481",-,1009464.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,823,HK,,"135,579",-,926032.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,SUI,US,,"4,500",-,893751.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,ELS,US,,"8,006",-,861187.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,UTG,LN,,"45,244",-,738087.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,LI,FP,,"13,785",-,640903.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,BLND,LN,,"87,673",-,639140.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,GRI,LN,,"131,508",-,598523.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,16,HK,,"37,762",-,586120.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,AHR,US,,"12,710",-,583431.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,SHUR,BB,,"9,634",-,577623.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,PSA,US,,"1,180",-,570490.0,0.01
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,EMBASSY,IN,,"69,159",-,482097.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,KRC,US,,"7,326",-,478618.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,8963,JP,,653,-,444583.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,LINE,US,,"4,316",-,408247.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,HST,US,,"13,907",-,393517.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,SLG,US,,"3,391",-,372002.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,KIM,US,,"9,801",-,370864.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,CTRE,US,,"8,081",-,353030.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,BWP,AU,,"105,576",-,346288.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,3281,JP,,271,-,344104.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,MRL,SM,,"19,575",-,332618.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,WY,US,,"7,189",-,326845.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,8951,JP,,245,-,307878.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,MAC,US,,"9,109",-,293056.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,KDCREIT,SP,,"111,636",-,288130.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,MAA,US,,"1,102",-,275163.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,BBOX,LN,,"98,527",-,264469.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,LAMR,US,,"1,174",-,230851.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,ARE,US,,"1,359",-,214159.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,SAGAB,SS,,"6,423",-,212361.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,BNL,US,,"8,116",-,207908.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,8953,JP,,215,-,199186.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,GLPI,US,,"2,536",-,197268.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,URW,FP,,"1,617",-,196664.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,SBAC,US,,539,-,177420.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,GFC,FP,,"1,154",-,174469.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,1997,HK,,"41,462",-,171209.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,CLI,SP,,"51,492",-,159722.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED PROPERTY,1,-,-,HRU,CN,,"15,067",-,157025.0,0.0
