Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting,_Listed Country (before),_Listed Country (after)
31/12/2024,Care Super,Balanced,Listed Property,1,Charter Hall Long Wale REIT,,CLW,AU,110019.0,,,411469.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Charter Hall Retail REIT,,CQR,AU,2172085.0,,,6842067.0,0.0002,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Charter Hall Social Infrastructure REIT,,CQE,AU,57937.0,,,148898.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Chartwell Retirement Residences,,CSH-U,CN,32940.0,,,557834.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,China Overseas Land & Investment Ltd,,688,HK,5234731.0,,,13496268.0,0.0003,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Property,1,Choice Properties Real Estate Investment Trust,,CHP-U,CN,35360.0,,,530130.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,Cofinimmo SA,,COFB,BB,5370.0,,,499327.0,0.0,BB,Belgium
31/12/2024,Care Super,Balanced,Listed Property,1,Comforia Residential REIT Inc,,3282,JP,97.0,,,278196.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,COPT Defense Properties,,CDP,US,15036.0,,,751594.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,CoStar Group Inc,,CSGP,US,3941.0,,,455734.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Country Garden Services Holdings Co Ltd,,6098,HK,3066262.0,,,3519217.0,0.0001,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Property,1,Cousins Properties Inc,,CUZ,US,20115.0,,,995416.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Covivio SA/France,,COV,FP,8139.0,,,663755.0,0.0,FP,France
31/12/2024,Care Super,Balanced,Listed Property,1,Crombie Real Estate Investment Trust,,CRR-U,CN,15074.0,,,223621.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,Cromwell Property Group,,CMW,AU,243657.0,,,92590.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Crown Castle Inc,,CCI,US,5366.0,,,786556.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,CubeSmart,,CUBE,US,29251.0,,,2024406.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Curbline Properties Corp,,CURB,US,12314.0,,,461820.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Daito Trust Construction Co Ltd,,1878,JP,10543.0,,,1904166.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Daiwa House Industry Co Ltd,,1925,JP,194.0,,,9680.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Daiwa House REIT Investment Corp,,8984,JP,298.0,,,710757.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Daiwa Office Investment Corp,,8976,JP,77.0,,,223939.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Daiwa Securities Living Investments Corp,,8986,JP,272.0,,,248622.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Derwent London PLC,,DLN,LN,15452.0,,,612303.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Property,1,Deutsche Wohnen SE,,DWNI,GR,7466.0,,,287815.0,0.0,GR,Germany
31/12/2024,Care Super,Balanced,Listed Property,1,Dexus,,DXS,AU,5441399.0,,,36239717.0,0.0009,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Dexus Industria REIT,,DXI,AU,28405.0,,,73000.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,DiamondRock Hospitality Co,,DRH,US,27869.0,,,406456.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,DigiCo Infrastructure REIT,,DGT,AU,733222.0,,,3262837.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Digital Realty Trust Inc,,DLR,US,57103.0,,,16354699.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Dios Fastigheter AB,,DIOS,SS,15003.0,,,173694.0,0.0,SS,Sweden
31/12/2024,Care Super,Balanced,Listed Property,1,Douglas Emmett Inc,,DEI,US,21917.0,,,656999.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Dream Industrial Real Estate Investment Trust,,DIR-U,CN,35007.0,,,464297.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,Easterly Government Properties Inc,,DEA,US,13653.0,,,250495.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,EastGroup Properties Inc,,EGP,US,6194.0,,,1605428.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Elme Communities,,ELME,US,12006.0,,,296099.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Emaar Properties PJSC,,EMAAR,UH,959177.0,,,5419752.0,0.0001,UH,United Arab Emirates
31/12/2024,Care Super,Balanced,Listed Property,1,Empire State Realty Trust Inc,,ESRT,US,18282.0,,,304729.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Empiric Student Property PLC,,ESP,LN,113960.0,,,192479.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Property,1,Entra ASA,,ENTRA,NO,11043.0,,,181532.0,0.0,NO,Norway
31/12/2024,Care Super,Balanced,Listed Property,1,EPR Properties,,EPR,US,9907.0,,,708549.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Equinix Inc,,EQIX,US,23532.0,,,35836735.0,0.0008,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Equity LifeStyle Properties Inc,,ELS,US,24233.0,,,2606711.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Equity Residential,,EQR,US,107806.0,,,12494770.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,ESR-REIT,,EREIT,SP,899770.0,,,271642.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Essential Properties Realty Trust Inc,,EPRT,US,22735.0,,,1148615.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Essex Property Trust Inc,,ESS,US,21241.0,,,9792323.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Eurocommercial Properties NV,,ECMPA,NA,7753.0,,,287852.0,0.0,NA,Netherlands
31/12/2024,Care Super,Balanced,Listed Property,1,Extra Space Storage Inc,,EXR,US,35580.0,,,8596792.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Fabege AB,,FABG,SS,35642.0,,,431381.0,0.0,SS,Sweden
31/12/2024,Care Super,Balanced,Listed Property,1,Fastighets AB Balder,,BALDB,SS,83531.0,,,937736.0,0.0,SS,Sweden
31/12/2024,Care Super,Balanced,Listed Property,1,Federal Realty Investment Trust,,FRT,US,10810.0,,,1954604.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Fibra Uno Administracion SA de CV,,FUNO11,MM,316817.0,,,509907.0,0.0,MM,Mexico
31/12/2024,Care Super,Balanced,Listed Property,1,First Capital Real Estate Investment Trust,,FCR-U,CN,27539.0,,,524520.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,First Industrial Realty Trust Inc,,FR,US,17243.0,,,1396091.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,FirstService Corp,,FSV,CN,15840.0,,,4631861.0,0.0001,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,Fortune Real Estate Investment Trust,,778,HK,250810.0,,,208072.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Property,1,Four Corners Property Trust Inc,,FCPT,US,12029.0,,,527278.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Frasers Centrepoint Trust,,FCT,SP,163371.0,,,408117.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Frasers Logistics & Commercial Trust,,FLT,SP,417172.0,,,434634.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Frontier Real Estate Investment Corp,,8964,JP,384.0,,,306231.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Fukuoka REIT Corp,,8968,JP,133.0,,,198873.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Gaming and Leisure Properties Inc,,GLPI,US,64023.0,,,4979943.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Gecina SA,,GFC,FP,6960.0,,,1052829.0,0.0,FP,France
31/12/2024,Care Super,Balanced,Listed Property,1,Getty Realty Corp,,GTY,US,6628.0,,,322562.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Global Net Lease Inc,,GNL,US,27522.0,,,324489.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Global One Real Estate Investment Corp,,8958,JP,200.0,,,203673.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,GLP J-Reit,,3281,JP,618.0,,,783986.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Goodman Group,,GMG,AU,4952541.0,,,176508564.0,0.0042,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Goodman Property Trust,,GMT,NZ,165853.0,,,301651.0,0.0,NZ,New Zealand
31/12/2024,Care Super,Balanced,Listed Property,1,GPT Group/The,,GPT,AU,2528853.0,,,11051088.0,0.0003,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Grand City Properties SA,,GYC,GR,14605.0,,,287013.0,0.0,GR,Germany
31/12/2024,Care Super,Balanced,Listed Property,1,Granite Real Estate Investment Trust,,GRT-U,CN,8166.0,,,639757.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,Great Portland Estates PLC,,GPE,LN,56562.0,,,329505.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Property,1,Growthpoint Properties Australia Ltd,,GOZ,AU,54054.0,,,128649.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,H&R Real Estate Investment Trust,,HR-U,CN,34629.0,,,360884.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,Hammerson PLC,,HMSO,LN,61400.0,,,347258.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Property,1,Healthcare Realty Trust Inc,,HR,US,50890.0,,,1393171.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,HealthCo REIT,,HCW,AU,80375.0,,,81982.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Healthpeak Properties Inc,,DOC,US,158370.0,,,5184798.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Heiwa Real Estate REIT Inc,,8966,JP,160.0,,,197073.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Highwoods Properties Inc,,HIW,US,14014.0,,,692150.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,HMC Capital Ltd,,HMC,AU,1073976.0,,,10589405.0,0.0002,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,HomeCo Daily Needs REIT,,HDN,AU,276564.0,,,316666.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Hongkong Land Holdings Ltd,,HKL,SP,149795.0,,,1076620.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Hoshino Resorts REIT Inc,,3287,JP,77.0,,,177854.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Host Hotels & Resorts Inc,,HST,US,159593.0,,,4515987.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Hotel Property Investments Ltd,,HPI,AU,21698.0,,,81369.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Hufvudstaden AB,,HUFVA,SS,16993.0,,,300804.0,0.0,SS,Sweden
31/12/2024,Care Super,Balanced,Listed Property,1,Hulic Reit Inc,,3295,JP,197.0,,,278139.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Hysan Development Co Ltd,,14,HK,97409.0,,,239800.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Property,1,ICADE,,ICAD,FP,5262.0,,,202220.0,0.0,FP,France
31/12/2024,Care Super,Balanced,Listed Property,1,Independence Realty Trust Inc,,IRT,US,29575.0,,,947693.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Industrial & Infrastructure Fund Investment Corp,,3249,JP,315.0,,,372238.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Ingenia Communities Group,,INA,AU,568420.0,,,2603363.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Inmobiliaria Colonial Socimi SA,,COL,SM,42508.0,,,367905.0,0.0,SM,Spain
31/12/2024,Care Super,Balanced,Listed Property,1,Innovative Industrial Properties Inc,,IIPR,US,3654.0,,,393285.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,InterRent Real Estate Investment Trust,,IIP-U,CN,17442.0,,,198818.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,InvenTrust Properties Corp,,IVT,US,9063.0,,,441032.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Invincible Investment Corp,,8963,JP,918.0,,,624612.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Invitation Homes Inc,,INVH,US,79889.0,,,4125071.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Iron Mountain Inc,,IRM,US,38177.0,,,6481073.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Japan Excellent Inc,,8987,JP,189.0,,,225320.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Japan Hotel REIT Investment Corp,,8985,JP,636.0,,,461336.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Japan Logistics Fund Inc,,8967,JP,120.0,,,323645.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Japan Metropolitan Fund Invest,,8953,JP,927.0,,,859590.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Japan Prime Realty Investment Corp,,8955,JP,125.0,,,405364.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Japan Real Estate Investment Corp,,8952,JP,867.0,,,961077.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,JBG SMITH Properties,,JBGS,US,12167.0,,,302037.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,KDX Realty Investment Corp,,8972,JP,542.0,,,831963.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,KE Holdings Inc,,BEKE,US,361139.0,,,10744063.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Kennedy-Wilson Holdings Inc,,KW,US,16304.0,,,263068.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Keppel DC REIT,,KDCREIT,SP,178098.0,,,459665.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Keppel REIT,,KREIT,SP,377748.0,,,389088.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Killam Apartment Real Estate Investment Trust,,KMP-U,CN,15625.0,,,300062.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,Kilroy Realty Corp,,KRC,US,15696.0,,,1025438.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Kimco Realty Corp,,KIM,US,162900.0,,,6164489.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Kite Realty Group Trust,,KRG,US,28542.0,,,1163517.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Kiwi Property Group Ltd,,KPG,NZ,301238.0,,,245323.0,0.0,NZ,New Zealand
31/12/2024,Care Super,Balanced,Listed Property,1,Klepierre SA,,LI,FP,83692.0,,,3891174.0,0.0001,FP,France
31/12/2024,Care Super,Balanced,Listed Property,1,Kojamo Oyj,,KOJAMO,FH,22475.0,,,352950.0,0.0,FH,Finland
31/12/2024,Care Super,Balanced,Listed Property,1,Land Securities Group PLC,,LAND,LN,90347.0,,,1067274.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Property,1,LaSalle Logiport REIT,,3466,JP,257.0,,,375230.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,LEG Immobilien SE,,LEG,GR,9917.0,,,1356771.0,0.0,GR,Germany
31/12/2024,Care Super,Balanced,Listed Property,1,Lendlease Corp Ltd,,LLC,AU,3312434.0,,,20636462.0,0.0005,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Lendlease Global Commercial REIT,,LREIT,SP,300204.0,,,195482.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Lifestyle Communities Ltd,,LIC,AU,15768.0,,,134974.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Link REIT,,823,HK,340165.0,,,2323394.0,0.0001,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Property,1,LondonMetric Property PLC,,LMP,LN,263167.0,,,958720.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Property,1,LTC Properties Inc,,LTC,US,5733.0,,,319891.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,LXP Industrial Trust,,LXP,US,38224.0,,,501302.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Macerich Co/The,,MAC,US,28461.0,,,915684.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Macrotech Developers Ltd,,LODHA,IN,185770.0,,,4869276.0,0.0001,IN,India
31/12/2024,Care Super,Balanced,Listed Property,1,Mapletree Industrial Trust,,MINT,SP,278728.0,,,729289.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Mapletree Logistics Trust,,MLT,SP,459434.0,,,690801.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Mapletree Pan Asia Commercial Trust,,MPACT,SP,324979.0,,,465550.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Medical Properties Trust Inc,,MPW,US,79942.0,,,510004.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Melisron Ltd,,MLSR,IT,3376.0,,,484907.0,0.0,IT,Israel
31/12/2024,Care Super,Balanced,Listed Property,1,Mercialys SA,,MERY,FP,14351.0,,,242647.0,0.0,FP,France
31/12/2024,Care Super,Balanced,Listed Property,1,Merlin Properties Socimi SA,,MRL,SM,45131.0,,,766874.0,0.0,SM,Spain
31/12/2024,Care Super,Balanced,Listed Property,1,Mid-America Apartment Communities Inc,,MAA,US,22676.0,,,5661071.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Mirvac Group,,MGR,AU,24148466.0,,,45278374.0,0.0011,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Mitsubishi Estate Co Ltd,,8802,JP,15627.0,,,353399.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Mitsubishi Estate Logistics REIT Investment Corp,,3481,JP,71.0,,,254006.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Mitsui Fudosan Co Ltd,,8801,JP,39491.0,,,515429.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Mitsui Fudosan Logistics Park Inc,,3471,JP,301.0,,,313625.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Mobimo Holding AG,,MOBN,SW,1146.0,,,598371.0,0.0,SW,Switzerland
31/12/2024,Care Super,Balanced,Listed Property,1,Montea NV,,MONT,BB,2559.0,,,270882.0,0.0,BB,Belgium
31/12/2024,Care Super,Balanced,Listed Property,1,Mori Hills REIT Investment Corp,,3234,JP,226.0,,,288106.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Mori Trust Reit Inc,,8961,JP,381.0,,,241321.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Multiplan Empreendimentos Imobiliarios SA,,MULT3,BZ,279774.0,,,1541857.0,0.0,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Property,1,National Health Investors Inc,,NHI,US,5512.0,,,616909.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,National Storage Affiliates Trust,,NSA,US,9524.0,,,583137.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,National Storage REIT,,NSR,AU,2392693.0,,,5598901.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,NEPI Rockcastle NV,,NRP,SJ,686.0,,,8104.0,0.0,SJ,South Africa
31/12/2024,Care Super,Balanced,Listed Property,1,NETSTREIT Corp,,NTST,US,9927.0,,,226860.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,NexPoint Residential Trust Inc,,NXRT,US,3109.0,,,209620.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Nippon Accommodations Fund Inc,,3226,JP,64.0,,,384038.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Nippon Building Fund Inc,,8951,JP,1010.0,,,1270649.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Nippon Prologis REIT Inc,,3283,JP,330.0,,,755504.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,NIPPON REIT Investment Corp,,3296,JP,285.0,,,223144.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,NNN REIT Inc,,NNN,US,23779.0,,,1568903.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Nomura Real Estate Master Fund Inc,,3462,JP,606.0,,,857471.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,NorthWest Healthcare Properties Real Estate Investment Trust,,NWH-U,CN,31987.0,,,159852.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,NP3 Fastigheter AB,,NP3,SS,4076.0,,,148946.0,0.0,SS,Sweden
31/12/2024,Care Super,Balanced,Listed Property,1,NTT UD REIT Investment Corp,,8956,JP,220.0,,,270565.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Nyfosa AB,,NYF,SS,25083.0,,,395619.0,0.0,SS,Sweden
31/12/2024,Care Super,Balanced,Listed Property,1,Omega Healthcare Investors Inc,,OHI,US,49709.0,,,3038816.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Orix JREIT Inc,,8954,JP,355.0,,,598891.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Property,1,Pandox AB,,PNDXB,SS,12319.0,,,345373.0,0.0,SS,Sweden
31/12/2024,Care Super,Balanced,Listed Property,1,Paramount Group Inc,,PGRE,US,26599.0,,,212224.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Park Hotels & Resorts Inc,,PK,US,27608.0,,,627389.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Parkway Life Real Estate Investment Trust,,PREIT,SP,62894.0,,,279233.0,0.0,SP,Singapore
31/12/2024,Care Super,Balanced,Listed Property,1,Pebblebrook Hotel Trust,,PEB,US,16056.0,,,351375.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,PEXA Group Ltd,,PXA,AU,1001409.0,,,13078402.0,0.0003,AU,Australia
31/12/2024,Care Super,Balanced,Listed Property,1,Phillips Edison & Co Inc,,PECO,US,16239.0,,,982494.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Phoenix Mills Ltd/The,,PHNX,IN,15321.0,,,472275.0,0.0,IN,India
31/12/2024,Care Super,Balanced,Listed Property,1,Piedmont Office Realty Trust Inc,,PDM,US,17564.0,,,259560.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Property,1,Precinct Properties Group,,PCT,NZ,238966.0,,,255155.0,0.0,NZ,New Zealand
31/12/2024,Care Super,Balanced,Listed Property,1,Primaris Real Estate Investment Trust,,PMZ-U,CN,13961.0,,,242544.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Property,1,Primary Health Properties PLC,,PHP,LN,213355.0,,,402653.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Property,1,Prologis Inc,,PLD,US,131567.0,,,22460911.0,0.0005,US,United States
